Date,AAPL_Close,AAPL_Volume,AAPL_High,AAPL_Low,AAPL_Adj_Close,TSLA_Close,TSLA_Volume,TSLA_High,TSLA_Low,TSLA_Adj_Close,AMZN_Close,AMZN_Volume,AMZN_High,AMZN_Low,AMZN_Adj_Close,BTC-USD_Close,BTC-USD_Volume,BTC-USD_High,BTC-USD_Low,BTC-USD_Adj_Close,ETH-USD_Close,ETH-USD_Volume,ETH-USD_High,ETH-USD_Low,ETH-USD_Adj_Close
2020-01-17,79.68250274658203,137816400,79.68499755859375,78.75,77.25080108642578,34.03333282470703,204436500,34.37799835205078,33.54399871826172,34.03333282470703,93.23600006103516,79946000,94.33200073242188,92.8625030517578,93.23600006103516,8929.0380859375,36372139320,8958.1220703125,8677.31640625,8929.0380859375,170.7799530029297,14997091826,173.0692138671875,162.77560424804688,170.7799530029297
2020-01-21,79.14250183105469,110843200,79.75499725341797,79.0,76.7272720336914,36.47999954223633,267052500,36.571998596191406,35.227333068847656,36.47999954223633,94.5999984741211,74156000,94.7135009765625,93.0,94.5999984741211,8745.89453125,24097418512,8755.7060546875,8544.5205078125,8745.89453125,169.69715881347656,9789369362,169.9101104736328,165.81971740722656,169.69715881347656
2020-01-22,79.42500305175781,101832400,79.99749755859375,79.32749938964844,77.00114440917969,37.97066879272461,470535000,39.633331298828125,37.27333450317383,37.97066879272461,94.3730010986328,64326000,95.125,94.16699981689452,94.3730010986328,8680.8759765625,22600204051,8792.994140625,8636.7470703125,8680.8759765625,168.29415893554688,9209827928,171.00869750976562,166.77423095703125,168.29415893554688
2020-01-23,79.80750274658203,104472000,79.88999938964844,78.9124984741211,77.3719711303711,38.14666748046875,294765000,38.79999923706055,37.040000915527344,38.14666748046875,94.22899627685548,49692000,94.4990005493164,93.63800048828124,94.22899627685548,8406.515625,25770680779,8687.7470703125,8333.6376953125,8406.515625,162.92855834960938,10396868698,168.31224060058594,160.29531860351562,162.92855834960938
2020-01-24,79.57749938964844,146537600,80.8324966430664,79.37999725341797,77.14900207519531,37.654666900634766,215304000,38.25733184814453,36.95066833496094,37.654666900634766,93.08200073242188,75324000,94.74949645996094,92.37200164794922,93.08200073242188,8445.4345703125,24397913026,8514.6669921875,8266.8408203125,8445.4345703125,163.05117797851562,10657671162,164.3094482421875,156.74974060058594,163.05117797851562
2020-01-27,77.23750305175781,161940000,77.94249725341797,76.22000122070312,74.88040924072266,37.20133209228516,204121500,37.62933349609375,35.95199966430664,37.20133209228516,91.41699981689452,70570000,92.0500030517578,90.76699829101562,91.41699981689452,8909.8193359375,28647338393,8977.7265625,8597.30859375,8909.8193359375,170.93089294433594,11004476145,172.92291259765625,166.90109252929688,170.93089294433594
2020-01-28,79.42250061035156,162234000,79.5999984741211,78.04750061035156,76.99871063232422,37.79333114624024,176827500,38.45399856567383,37.2053337097168,37.79333114624024,92.6624984741211,56160000,92.90550231933594,91.5009994506836,92.6624984741211,9358.58984375,34398744403,9358.58984375,8908.447265625,9358.58984375,176.3703155517578,11772875064,176.3703155517578,170.73806762695312,176.3703155517578
2020-01-29,81.08499908447266,216229200,81.9625015258789,80.34500122070312,78.61048126220703,38.732666015625,267022500,39.31999969482422,37.82866668701172,38.732666015625,92.9000015258789,41760000,93.7375030517578,92.7509994506836,92.9000015258789,9316.6298828125,30682598115,9406.431640625,9269.4677734375,9316.6298828125,175.0503387451172,10725267311,178.8429718017578,175.0503387451172,175.0503387451172
2020-01-30,80.96749877929688,126743200,81.02249908447266,79.6875,78.49658203125,42.72066879272461,435085500,43.391998291015625,41.20000076293945,42.72066879272461,93.53399658203124,126548000,93.64350128173828,92.53050231933594,93.53399658203124,9508.9931640625,32378792851,9553.1259765625,9230.8974609375,9508.9931640625,184.6904754638672,12604789338,186.26048278808597,172.3746337890625,184.6904754638672
2020-01-31,77.37750244140625,199588400,80.66999816894531,77.07250213623047,75.01612854003906,43.37133407592773,235789500,43.53333282470703,42.167999267578125,43.37133407592773,100.43599700927734,311346000,102.78600311279295,100.1135025024414,100.43599700927734,9350.529296875,29432489719,9521.7060546875,9230.7763671875,9350.529296875,180.16017150878903,11728616394,185.4058380126953,176.29681396484375,180.16017150878903
2020-02-03,77.16500091552734,173788400,78.37249755859375,75.55500030517578,74.81011962890625,52.0,705975000,52.40933227539063,44.90133285522461,52.0,100.20999908447266,117834000,102.4250030517578,100.0124969482422,100.20999908447266,9293.521484375,30934096509,9540.3720703125,9248.6337890625,9293.521484375,189.8650665283203,12392875241,193.4368896484375,188.0126953125,189.8650665283203
2020-02-04,79.7125015258789,136616400,79.91000366210938,78.40750122070312,77.27986907958984,59.137332916259766,914082000,64.59933471679688,55.59199905395508,59.137332916259766,102.4834976196289,105786000,102.98999786376952,100.76850128173828,102.4834976196289,9180.962890625,29893183716,9331.265625,9112.8115234375,9180.962890625,189.25059509277344,11714191695,191.1114959716797,185.40362548828125,189.25059509277344
2020-02-05,80.36250305175781,118826800,81.19000244140625,79.73750305175781,77.91004943847656,48.97999954223633,726357000,56.39866638183594,46.94066619873047,48.97999954223633,101.99349975585938,87524000,103.5510025024414,101.5999984741211,101.99349975585938,9613.423828125,35222060874,9701.2998046875,9163.7041015625,9613.423828125,204.2302398681641,14865434435,206.8040008544922,188.752685546875,204.2302398681641
2020-02-06,81.30249786376953,105425600,81.30500030517578,80.06500244140625,78.82135772705078,49.93066787719727,598212000,53.05533218383789,45.79999923706055,49.93066787719727,102.5114974975586,63660000,102.81500244140624,101.23999786376952,102.5114974975586,9729.8017578125,37628823716,9824.619140625,9539.818359375,9729.8017578125,212.33908081054688,16425589683,214.59771728515625,201.9040679931641,212.33908081054688
2020-02-07,80.00749969482422,117684000,80.8499984741211,79.5,77.7499771118164,49.87133407592773,255952500,51.31666564941406,48.66666793823242,49.87133407592773,103.96399688720705,101906000,104.92649841308594,101.90499877929688,103.96399688720705,9795.943359375,34522718159,9834.716796875,9726.0029296875,9795.943359375,222.7260589599609,16673443564,223.14093017578125,212.30419921875,222.7260589599609
2020-02-10,80.38749694824219,109348800,80.38749694824219,78.4625015258789,78.11922454833984,51.41866683959961,370338000,54.66600036621094,50.15999984741211,51.41866683959961,106.69550323486328,101124000,106.77999877929688,104.2480010986328,106.69550323486328,9856.611328125,39386548075,10165.765625,9784.5634765625,9856.611328125,223.522705078125,16210008511,229.1846160888672,218.08004760742188,223.522705078125
2020-02-11,79.90249633789062,94323200,80.9749984741211,79.67749786376953,77.6479263305664,51.62533187866211,175462500,52.23400115966797,50.53333282470703,51.62533187866211,107.54000091552734,114920000,109.29750061035156,106.8000030517578,107.54000091552734,10208.236328125,37648059389,10210.052734375,9729.3349609375,10208.236328125,235.8511962890625,16964695963,236.5471343994141,218.61761474609372,235.8511962890625
2020-02-12,81.80000305175781,113730400,81.80500030517578,80.36750030517578,79.49188232421875,51.15266799926758,180337500,52.650001525878906,50.891334533691406,51.15266799926758,108.0,66686000,109.0124969482422,107.7645034790039,108.0,10326.0546875,43444303830,10393.611328125,10202.3876953125,10326.0546875,265.4061279296875,24545049386,272.3988342285156,235.89627075195312,265.4061279296875
2020-02-13,81.21749877929688,94747600,81.55500030517578,80.8375015258789,78.92581176757812,53.59999847412109,394339500,54.53333282470703,49.0,53.59999847412109,107.49349975585938,60636000,108.51399993896484,107.0999984741211,107.49349975585938,10214.3798828125,49356071373,10457.626953125,10116.1611328125,10214.3798828125,268.0992431640625,25801317504,273.7410583496094,258.9225158691406,268.0992431640625
2020-02-14,81.23750305175781,80113600,81.49500274658203,80.7125015258789,78.94527435302734,53.33533477783203,235405500,54.198001861572266,52.36666870117188,53.33533477783203,106.74349975585938,52124000,107.9520034790039,106.29450225830078,106.74349975585938,10312.1162109375,43338264162,10321.99609375,10125.5341796875,10312.1162109375,284.2174987792969,23558253463,285.0564270019531,262.76251220703125,284.2174987792969
2020-02-18,79.75,152531200,79.9375,78.65249633789062,77.49974822998047,57.22666549682617,245725500,57.33333206176758,55.490665435791016,57.22666549682617,107.78350067138672,58912000,108.30349731445312,106.20549774169922,107.78350067138672,10141.99609375,47271023953,10161.935546875,9632.3828125,10141.99609375,281.944580078125,26511477187,283.1961364746094,261.4638977050781,281.944580078125
2020-02-19,80.90499877929688,93984000,81.14250183105469,80.0,78.62212371826172,61.16133117675781,381345000,62.98533248901367,60.06800079345703,61.16133117675781,108.51100158691406,51224000,109.25499725341795,108.05599975585938,108.51100158691406,9633.38671875,46992019710,10191.67578125,9611.2236328125,9633.38671875,259.76397705078125,22679414413,283.5379333496094,259.76397705078125,259.76397705078125
2020-02-20,80.07499694824219,100566000,81.1624984741211,79.55249786376953,77.81554412841797,59.96066665649414,264523500,60.79999923706055,57.3293342590332,59.96066665649414,107.65499877929688,62626000,108.8395004272461,106.37249755859376,107.65499877929688,9608.4755859375,44925260237,9643.216796875,9507.900390625,9608.4755859375,257.949462890625,23229828870,263.6954040527344,250.9512634277344,257.949462890625
2020-02-21,78.26249694824219,129554000,80.11250305175781,77.625,76.05420684814453,60.06666564941406,214722000,60.87066650390625,58.6966667175293,60.06666564941406,104.79850006103516,92926000,107.22750091552734,104.4000015258789,104.79850006103516,9686.44140625,40930547513,9723.0146484375,9589.7431640625,9686.44140625,265.6006164550781,20867593292,267.0048522949219,255.6890869140625,265.6006164550781
2020-02-24,74.54499816894531,222195200,76.04499816894531,72.30750274658203,72.44158935546875,55.58599853515625,227883000,57.56666564941406,54.81333160400391,55.58599853515625,100.4645004272461,130940000,101.96499633789062,99.39849853515624,100.4645004272461,9650.1748046875,45080496648,9951.74609375,9537.04296875,9650.1748046875,265.2164306640625,22400845640,275.5395202636719,259.6251525878906,265.2164306640625
2020-02-25,72.0199966430664,230673600,75.63249969482422,71.53250122070312,69.98782348632812,53.32733154296875,259357500,57.106666564941406,52.46666717529297,53.32733154296875,98.63700103759766,124382000,101.7300033569336,97.9209976196289,98.63700103759766,9341.705078125,42515259129,9652.7373046875,9305.021484375,9341.705078125,247.81759643554688,21878882134,265.4314880371094,246.85899353027344,247.81759643554688
2020-02-26,73.1624984741211,198054800,74.47000122070312,71.625,71.09810638427734,51.91999816894531,211282500,54.22066879272461,51.740665435791016,51.91999816894531,98.97949981689452,104492000,100.7334976196289,98.02249908447266,98.97949981689452,8820.5224609375,50420050762,9354.7783203125,8704.4267578125,8820.5224609375,225.6802673339844,26235617201,249.6497039794922,221.2665557861328,225.6802673339844
2020-02-27,68.37999725341797,320605600,71.5,68.23999786376953,66.4505386352539,45.26666641235352,364158000,49.31800079345703,44.59999847412109,45.26666641235352,94.21499633789062,162880000,98.75,94.13800048828124,94.21499633789062,8784.494140625,45470195695,8932.892578125,8577.19921875,8784.494140625,226.75338745117188,25645522790,237.2289276123047,212.66452026367188,226.75338745117188
2020-02-28,68.33999633789062,426510000,69.60250091552734,64.09249877929688,66.41166687011719,44.53266525268555,363343500,46.03466796875,40.76800155639648,44.53266525268555,94.1875,189620000,94.48799896240234,90.55650329589844,94.1875,8672.455078125,44605450443,8890.4560546875,8492.9326171875,8672.455078125,226.760498046875,22563530559,234.2089385986328,216.34620666503903,226.760498046875
2020-03-02,74.70249938964844,341397200,75.36000061035156,69.43000030517578,72.59465026855469,49.574668884277344,302925000,49.5793342590332,45.77799987792969,49.574668884277344,97.69750213623048,135234000,97.72550201416016,93.5,97.69750213623048,8869.669921875,42857674409,8921.30859375,8532.630859375,8869.669921875,230.5697784423828,20305587789,232.81158447265625,217.28428649902344,230.5697784423828
2020-03-03,72.33000183105469,319475600,76.0,71.44999694824219,70.2890853881836,49.70066833496094,386760000,53.79866790771485,47.740665435791016,49.70066833496094,95.44950103759766,150690000,99.81649780273438,94.40450286865234,95.44950103759766,8787.7861328125,42386715821,8901.5986328125,8704.990234375,8787.7861328125,224.4796295166016,19853178572,232.3258056640625,221.732666015625,224.4796295166016
2020-03-04,75.68499755859375,219178400,75.8499984741211,73.28250122070312,73.5494155883789,49.96666717529297,225735000,51.10133361816406,48.31533432006836,49.96666717529297,98.79149627685548,95458000,98.9000015258789,96.0999984741211,98.79149627685548,8755.24609375,34746706368,8843.3662109375,8712.431640625,8755.24609375,224.5179748535156,16567075208,228.04042053222656,222.08888244628903,224.5179748535156
2020-03-05,73.2300033569336,187572800,74.88749694824219,72.85250091552734,71.16368865966797,48.30266571044922,162790500,49.71666717529297,47.87133407592773,48.30266571044922,96.20149993896484,94964000,98.03600311279295,95.5,96.20149993896484,9078.7626953125,39698054597,9142.0546875,8757.25390625,9078.7626953125,229.2681884765625,18201291785,234.3644561767578,224.6418914794922,229.2681884765625
2020-03-06,72.25749969482422,226176800,72.70500183105469,70.30750274658203,70.21864318847656,46.89866638183594,189943500,47.133331298828125,45.61800003051758,46.89866638183594,95.05449676513672,105472000,95.5435028076172,93.4749984741211,95.05449676513672,9122.5458984375,40826885651,9167.6953125,9032.0791015625,9122.5458984375,243.5252990722656,19374772256,243.5549774169922,228.7435760498047,243.5252990722656
2020-03-09,66.5425033569336,286744800,69.52249908447266,65.75,64.6648941040039,40.53333282470703,256105500,44.20000076293945,40.33333206176758,40.53333282470703,90.03050231933594,156264000,93.13849639892578,88.06449890136719,90.03050231933594,7923.64453125,46936995808,8177.79345703125,7690.09814453125,7923.64453125,201.986328125,23645428606,207.45140075683597,192.2698974609375,201.986328125
2020-03-10,71.33499908447266,285290000,71.61000061035156,67.34249877929688,69.32215881347656,43.02199935913086,233916000,44.53333282470703,40.53333282470703,43.02199935913086,94.59100341796876,142666000,94.7135009765625,90.90850067138672,94.59100341796876,7909.7294921875,42213940994,8136.9453125,7814.76318359375,7909.7294921875,200.76724243164065,18344930072,205.71424865722656,198.0644989013672,200.76724243164065
2020-03-11,68.85749816894531,255598800,70.30500030517578,67.96499633789062,66.91456604003906,42.28200149536133,199837500,43.571998596191406,40.86666870117188,42.28200149536133,91.04299926757812,112496000,93.56600189208984,90.0749969482422,91.04299926757812,7911.43017578125,38682762605,7950.814453125,7642.8125,7911.43017578125,194.8685302734375,16984790291,202.9542999267578,184.36215209960935,194.8685302734375
2020-03-12,62.057498931884766,418474000,67.5,62.0,60.30644226074219,37.369998931884766,283636500,39.633331298828125,36.41666793823242,37.369998931884766,83.83049774169922,226924000,88.25,83.75,83.83049774169922,4970.7880859375,53980357243,7929.1162109375,4860.35400390625,4970.7880859375,112.3471221923828,22134741655,195.1479339599609,111.21070861816406,112.3471221923828
2020-03-13,69.49250030517578,370732000,69.9800033569336,63.23749923706055,67.53166198730469,36.44133377075195,339604500,40.50466537475586,33.46666717529297,36.44133377075195,89.25,176194000,89.31549835205078,84.03099822998047,89.25,5563.70703125,74156772075,5838.11474609375,4106.98095703125,5563.70703125,133.20181274414062,27864623061,137.42953491210938,95.1843032836914,133.20181274414062
2020-03-16,60.5525016784668,322423600,64.7699966430664,60.0,58.84391403198242,29.67133331298828,307342500,32.9913330078125,29.47800064086914,29.67133331298828,84.4574966430664,178346000,87.97250366210938,81.30149841308594,84.4574966430664,5014.47998046875,45368026430,5385.2294921875,4575.35791015625,5014.47998046875,110.60587310791016,15984904590,124.9961166381836,105.17144012451172,110.60587310791016
2020-03-17,63.21500015258789,324056000,64.40249633789062,59.59999847412109,61.43128967285156,28.68000030517578,359919000,31.456666946411133,26.399999618530277,28.68000030517578,90.39199829101562,218342000,92.88899993896484,84.46199798583984,90.39199829101562,5225.62939453125,38622642935,5371.3486328125,4981.9091796875,5225.62939453125,113.9427490234375,12087490572,118.98828125,110.4067840576172,113.9427490234375
2020-03-18,61.66749954223633,300233600,62.5,59.27999877929688,59.92745590209961,24.08133316040039,356793000,26.99066734313965,23.367332458496094,24.08133316040039,91.5,192904000,92.08300018310548,87.25,91.5,5238.4384765625,37878801016,5331.833984375,5069.3359375,5238.4384765625,114.84226989746094,11617854009,116.02162170410156,111.74311065673828,114.84226989746094
2020-03-19,61.19499969482422,271857200,63.209999084472656,60.65250015258789,59.468292236328125,28.50933265686035,452932500,30.13333320617676,23.8973331451416,28.50933265686035,94.04650115966795,207998000,97.25,91.63249969482422,94.04650115966795,6191.19287109375,51000731797,6329.73583984375,5236.96875,6191.19287109375,136.59385681152344,16396753275,140.52772521972656,114.7328643798828,136.59385681152344
2020-03-20,57.310001373291016,401693200,62.95750045776367,57.0,55.692909240722656,28.50200080871582,424282500,31.799999237060547,28.38599967956543,28.50200080871582,92.30449676513672,196358000,97.8499984741211,91.0364990234375,92.30449676513672,6198.7783203125,54442976103,6844.26171875,5865.78173828125,6198.7783203125,132.73716735839844,18960388062,150.8538055419922,122.60565948486328,132.73716735839844
2020-03-23,56.09249877929688,336752800,57.125,53.15250015258789,54.50975036621094,28.952667236328125,246817500,29.46666717529297,27.36666679382324,28.952667236328125,95.1415023803711,156170000,95.97000122070312,90.5999984741211,95.1415023803711,6416.31494140625,46491916000,6443.9345703125,5785.00439453125,6416.31494140625,134.91160583496094,14149877968,134.91160583496094,121.86788177490234,134.91160583496094
2020-03-24,61.720001220703125,287531200,61.92250061035156,58.57500076293945,59.97848129272461,33.66666793823242,343428000,34.24599838256836,31.600000381469727,33.66666793823242,97.00499725341795,142942000,97.75,95.01699829101562,97.00499725341795,6734.8037109375,48221910672,6789.02294921875,6411.06640625,6734.8037109375,138.76144409179688,14609068673,141.9485321044922,133.1687774658203,138.76144409179688
2020-03-25,61.380001068115234,303602000,64.5625,61.07500076293945,59.64806365966797,35.95000076293945,318340500,37.133331298828125,34.07400131225586,35.95000076293945,94.29199981689452,129582000,97.51300048828124,94.28900146484376,94.29199981689452,6681.06298828125,44590107888,6892.51123046875,6536.92626953125,6681.06298828125,136.19589233398438,13433092920,141.40379333496094,134.30422973632812,136.19589233398438
2020-03-26,64.61000061035156,252087200,64.66999816894531,61.59000015258789,62.78692626953125,35.21066665649414,260710500,37.33333206176758,34.150001525878906,35.21066665649414,97.77449798583984,124426000,97.82450103759766,94.4645004272461,97.77449798583984,6716.4404296875,35319797642,6735.4638671875,6590.962890625,6716.4404296875,138.36155700683594,11367261176,138.83056640625,134.8860321044922,138.36155700683594
2020-03-27,61.935001373291016,204216800,63.96749877929688,61.76250076293945,60.18739700317383,34.29066848754883,215661000,35.0533332824707,32.935333251953125,34.29066848754883,95.00499725341795,107758000,96.989501953125,94.99600219726562,95.00499725341795,6469.79833984375,34585598367,6793.83642578125,6466.70166015625,6469.79833984375,133.9379425048828,11396286629,139.90269470214844,133.9379425048828,133.9379425048828
2020-03-30,63.70249938964844,167976400,63.880001068115234,62.34999847412109,61.90502548217773,33.47533416748047,179971500,34.44333267211914,32.7486686706543,33.47533416748047,98.19750213623048,122522000,98.68150329589844,95.61699676513672,98.19750213623048,6429.841796875,37101651525,6517.19580078125,5903.234375,6429.841796875,132.904541015625,11841123306,133.91146850585938,125.28968048095705,132.904541015625
2020-03-31,63.5724983215332,197002000,65.62249755859375,63.0,61.77870178222656,34.93333435058594,266572500,36.19733428955078,33.133331298828125,34.93333435058594,97.48600006103516,102472000,99.6510009765625,97.20050048828124,97.48600006103516,6438.64453125,32786468812,6504.51513671875,6374.162109375,6438.64453125,133.59356689453125,11065246317,134.27413940429688,131.65289306640625,133.59356689453125
2020-04-01,60.227500915527344,176218400,62.18000030517578,59.782501220703125,58.52808380126953,32.104000091552734,200298000,34.26333236694336,31.67333221435547,32.104000091552734,95.38500213623048,82438000,97.2480010986328,94.6500015258789,95.38500213623048,6606.7763671875,40346426266,6612.57373046875,6202.37353515625,6606.7763671875,135.63455200195312,12456564435,135.63455200195312,129.73094177246094,135.63455200195312
2020-04-02,61.23249816894531,165934000,61.28749847412109,59.22499847412109,59.504730224609375,30.29800033569336,297876000,32.95066833496094,29.76000022888184,30.29800033569336,95.94149780273438,86720000,96.37650299072266,94.5,95.94149780273438,6793.62451171875,47660646124,7088.24755859375,6595.91845703125,6793.62451171875,142.02914428710938,15322861686,146.78709411621094,135.732177734375,142.02914428710938
2020-04-03,60.352500915527344,129880000,61.42499923706055,59.74250030517578,58.64956283569336,32.000667572021484,338431500,34.36600112915039,31.22599983215332,32.000667572021484,95.32949829101562,72198000,96.31649780273438,94.4574966430664,95.32949829101562,6733.38720703125,38976504903,7003.220703125,6673.3359375,6733.38720703125,142.09130859375,13184603402,146.89987182617188,139.619384765625,142.09130859375
2020-04-06,65.61750030517578,201820400,65.77749633789062,62.345001220703125,63.76599884033203,34.41600036621094,223527000,34.733333587646484,33.19733428955078,34.41600036621094,99.87950134277344,115464000,99.9260025024414,96.5009994506836,99.87950134277344,7271.78125,46896904615,7271.78125,6782.8896484375,7271.78125,169.13587951660156,21636382525,169.27264404296875,143.5446014404297,169.13587951660156
2020-04-07,64.85749816894531,202887200,67.92500305175781,64.75,63.02743911743164,36.36333465576172,268797000,37.66666793823242,35.48933410644531,36.36333465576172,100.58000183105467,102280000,101.78600311279295,99.88099670410156,100.58000183105467,7176.41455078125,44243482668,7427.939453125,7136.71435546875,7176.41455078125,165.10194396972656,21659346091,175.20413208007812,164.2033233642578,165.10194396972656
2020-04-08,66.51750183105469,168895200,66.84249877929688,65.30750274658203,64.6406021118164,36.589332580566406,189840000,37.14733123779297,35.55533218383789,36.589332580566406,102.1500015258789,79546000,102.1999969482422,100.55750274658205,102.1500015258789,7334.0986328125,37563249549,7356.2236328125,7153.3056640625,7334.0986328125,172.64173889160156,17063110836,173.21026611328125,164.49319458007812,172.64173889160156
2020-04-09,66.99749755859375,161834800,67.51750183105469,66.17500305175781,65.1070556640625,38.20000076293945,204750000,38.345333099365234,37.14066696166992,38.20000076293945,102.13800048828124,92930000,102.6500015258789,100.88300323486328,102.13800048828124,7302.08935546875,34815139178,7341.4482421875,7179.09423828125,7302.08935546875,170.80714416503906,14901696210,172.8977813720703,167.98712158203125,170.80714416503906
2020-04-13,68.3125,131022800,68.42500305175781,66.4574966430664,66.38496398925781,43.39666748046875,337131000,43.46666717529297,38.70199966430664,43.39666748046875,108.44349670410156,134334000,109.0,101.9000015258789,108.44349670410156,6845.03759765625,38619308647,6965.61669921875,6668.259765625,6845.03759765625,156.27955627441406,16465282133,160.74969482421875,151.61448669433594,156.27955627441406
2020-04-14,71.76249694824219,194994800,72.0625,69.51249694824219,69.73759460449219,47.32600021362305,458647500,49.45866775512695,46.1619987487793,47.32600021362305,114.16600036621094,161744000,114.5999984741211,109.3105010986328,114.16600036621094,6842.427734375,34110434052,6958.55712890625,6793.8212890625,6842.427734375,157.5963897705078,14723156630,160.94427490234375,155.86593627929688,157.5963897705078
2020-04-15,71.10749816894531,131154400,71.5824966430664,70.15750122070312,69.10108947753906,48.65533447265625,353655000,50.20866775512695,47.33333206176758,48.65533447265625,115.38400268554688,137332000,116.6685028076172,112.25,115.38400268554688,6642.10986328125,32288311031,6928.66455078125,6633.40283203125,6642.10986328125,153.28689575195312,14171753737,160.71112060546875,152.80284118652344,153.28689575195312
2020-04-16,71.67250061035156,157125200,72.05000305175781,70.5875015258789,69.65013885498047,49.68066787719727,309868500,50.630001068115234,47.11466598510742,49.68066787719727,120.40950012207033,240764000,123.0500030517578,116.75,120.40950012207033,7116.80419921875,46783242377,7134.45068359375,6555.50439453125,7116.80419921875,172.15737915039062,22910469236,173.1572723388672,150.3594207763672,172.15737915039062
