Date,AAPL_Adj_Close,AAPL_Volume,AAPL_Volatility,AAPL_Adj_Close_Daily_Return,TSLA_Adj_Close,TSLA_Volume,TSLA_Volatility,TSLA_Adj_Close_Daily_Return,AMZN_Adj_Close,AMZN_Volume,AMZN_Volatility,AMZN_Adj_Close_Daily_Return,BTC-USD_Adj_Close,BTC-USD_Volume,BTC-USD_Volatility,BTC-USD_Adj_Close_Daily_Return,ETH-USD_Adj_Close,ETH-USD_Volume,ETH-USD_Volatility,ETH-USD_Adj_Close_Daily_Return
2020-03-05,71.1636962890625,187572800,2.0349960327148438,0.000922526746783614,48.30266571044922,162790500,1.8453330993652415,-0.06967127477018509,96.20149993896484,94964000,2.5360031127929545,-0.02806641661221554,9078.7626953125,39698054597,384.80078125,0.0292772038752398,229.2681884765625,18201291785,9.722564697265625,0.015898249257514152
2020-03-27,60.18741226196289,204216800,2.204998016357429,-0.15423993692675309,34.29066848754883,215661000,2.118000030517578,-0.29008745204447806,95.00499725341795,107758000,1.993499755859375,-0.012437463930458637,6469.79833984375,34585598367,327.134765625,-0.28737003521589977,133.9379425048828,11396286629,5.964752197265625,-0.4158023256742619
2020-03-30,61.905029296875,167976400,1.5300025939941477,0.028537811651317746,33.47533416748047,179971500,1.6946640014648438,-0.02377714859552571,98.19750213623048,122522000,3.0645065307617188,0.03360354691971401,6429.841796875,37101651525,613.96142578125,-0.006175856011257808,132.904541015625,11841123306,8.62178802490233,-0.0077155245924442895
2020-04-01,58.52808380126953,176218400,2.3974990844726562,-0.054550422380236885,32.104000091552734,200298000,2.5900001525878906,-0.04096550818781408,95.38500213623048,82438000,2.597999572753892,-0.028641258064774244,6606.7763671875,40346426266,410.2001953125,0.027517717527434815,135.63455200195312,12456564435,5.9036102294921875,0.020541141525082907
2020-04-06,63.76598358154297,201820400,3.4324951171875,0.08949378554846565,34.41600036621094,223527000,1.5359992980957031,0.07201595651834491,99.87950134277344,115464000,3.4250030517578125,0.04711955869250639,7271.78125,46896904615,488.8916015625,0.1006549708743345,169.13587951660156,21636382525,25.728042602539062,0.24699700054427143
2020-04-08,64.64058685302734,168895200,1.5349960327148438,0.01371582813218808,36.589332580566406,189840000,1.5919990539550781,0.06314888979630573,102.1500015258789,79546000,1.6424942016601562,0.022732394060653194,7334.0986328125,37563249549,202.91796875,0.008569754874364621,172.64173889160156,17063110836,8.717071533203125,0.020728064234625476
2020-04-09,65.10704803466797,161834800,1.342498779296875,0.0072162275181877344,38.20000076293945,204750000,1.2046661376953125,0.04402015748241661,102.13800048828124,92930000,1.766998291015625,-0.0001174844583299306,7302.08935546875,34815139178,162.35400390625,-0.004364445986660415,170.80714416503906,14901696210,4.9106597900390625,-0.010626600139346465
2020-04-20,67.27900695800781,130015200,1.2074966430664062,0.03335981263016752,49.75733184814453,221199000,3.557331085205078,0.30254792812511333,119.68049621582033,115414000,2.946502685546889,0.17175287986523502,6881.95849609375,37747113936,404.78759765625,-0.05753570504589234,172.2971649169922,21266681335,15.76226806640625,0.00872341001447463
2020-04-22,67.07733917236328,116862400,1.4249954223632812,-0.002997484575989695,48.80733489990234,212482500,3.0193328857421875,-0.019092602295105232,118.17449951171876,84244000,2.1499938964844034,-0.012583476437011076,7117.20751953125,33249153866,278.083984375,0.03418344117754102,182.59957885742188,17994666395,11.924407958984318,0.059794448419352
2020-04-23,66.81739807128906,124814400,1.720001220703125,-0.003875244669533928,47.04199981689453,198550500,2.058002471923828,-0.036169462779073736,119.97250366210938,101332000,2.107002258300753,0.01521482348408254,7429.724609375,43500782316,410.1904296875,0.043910071328696176,185.02867126464844,21275740032,8.748214721679688,0.013302836854422573
2020-04-24,68.74639129638672,126161200,1.50250244140625,0.02886962498958079,48.34333419799805,198180000,2.1699981689453125,0.02766324531628772,120.51100158691406,76498000,1.9215011596679688,0.004488511186874211,7550.90087890625,34636526286,140.01416015625,0.016309658285092787,189.2369384765625,16788555028,4.98828125,0.022743865494742277
2020-04-28,67.67985534667969,112004800,1.9074935913085938,-0.015514064514439263,51.27466583251953,228330000,3.2206687927246094,0.06063569431342364,115.7040023803711,105388000,3.375,-0.03988846780163968,7807.05859375,33187959921,83.720703125,0.033924126266752674,198.41539001464844,18217507467,3.9371185302734375,0.048502430931172125
2020-04-29,69.9028091430664,137280800,1.4449996948242188,0.03284513220366647,53.367332458496094,243240000,1.33599853515625,0.040812876924676944,118.635498046875,91832000,4.0944976806640625,0.02533616474965794,8801.0380859375,60201052203,1085.70458984375,0.1273180520232342,216.96823120117188,26397548759,20.330123901367188,0.09350505112105334
2020-05-05,72.29094696044922,147751200,1.6350021362304688,0.03416368879389586,51.2140007019043,254875500,2.4493331909179688,-0.04034924845206467,115.88999938964844,64850000,2.1935043334960795,-0.023142303125340824,9003.0703125,43148462663,205.587890625,0.022955499634220722,206.7743988037109,19004689099,7.74749755859375,-0.046983064483801296
2020-05-06,73.03681945800781,142333600,1.092498779296875,0.010317647353086379,52.172000885009766,166848000,1.9126663208007812,0.018705825945557253,117.56300354003906,62356000,1.8724975585937642,0.014436139090531874,9268.76171875,49371886931,444.76171875,0.029511199738283755,204.0557861328125,20343543799,7.493743896484375,-0.013147723734789674
2020-05-07,73.7923812866211,115215200,0.8000030517578125,0.010344944292757452,52.00266647338867,172915500,1.60333251953125,-0.003245695176505081,118.38050079345705,67928000,1.6445007324218608,0.0069536948597912485,9951.5185546875,61112700562,854.341796875,0.07366214135771076,212.28941345214844,23594744655,12.317626953124972,0.04034988409481799
2020-05-08,75.54875183105469,133838400,1.5149993896484375,0.02380151600761571,54.62799835205078,241297500,2.4659996032714844,0.05048456274844226,118.98049926757812,64132000,1.5120010375976705,0.005068389389295769,9842.666015625,51780748042,229.5703125,-0.010938284289408906,212.9915771484375,20445139356,7.4969482421875,0.00330757754176636
2020-05-11,76.73754119873047,145946400,2.4524993896484375,0.015735393886244564,54.08599853515625,247794000,2.6000022888183594,-0.0099216488475673,120.4499969482422,65184000,2.3779983520507812,0.012350743942999287,8601.7958984375,57119858802,659.1474609375,-0.12607052959204834,185.912841796875,20054601647,10.643997192382756,-0.12713524034187917
2020-05-12,75.86056518554688,162301200,2.1949996948242188,-0.011428252710266706,53.96066665649414,238603500,2.3526649475097585,-0.002317270311292141,117.84750366210938,61498000,3.1999969482422017,-0.021606420523622938,8804.4775390625,42142717533,380.2548828125,0.023562712138033515,189.3125,15899726284,5.899551391601534,0.018286301098228597
2020-05-14,75.405029296875,158929200,2.06500244140625,-0.006004910292425114,53.55533218383789,205233000,2.624000549316399,-0.0075116653994761196,119.44249725341795,72962000,1.9079971313476562,0.013534385894857115,9733.7216796875,56426907637,538.2333984375,0.1055422239993522,202.9490966796875,20150524861,7.248779296875,0.07203220431660617
2020-05-15,74.95923614501953,166348400,1.9225006103515625,-0.005911981680961187,53.27799987792969,157776000,1.2333297729492188,-0.005178425650618879,120.48899841308594,84700000,2.731506347656236,0.008761547889003518,9328.197265625,48158802327,494.4296875,-0.04166180495059313,195.62266540527344,16602342092,9.810714721679659,-0.03609984668213273
2020-05-18,76.725341796875,135178400,1.5449981689453125,0.023560881122623556,54.242000579833984,174987000,2.055999755859375,0.018093785504579962,121.31300354003906,87144000,2.4495010375976705,0.006838841203809398,9726.5751953125,41827139896,335.6708984375,0.04270685088913684,214.52505493164065,17411566928,8.799392700195341,0.09662678650864387
2020-05-19,76.28202056884766,101729600,1.3774948120117188,-0.005778028714437111,53.867332458496094,144547500,1.0660018920898438,-0.006907343337870575,122.46649932861328,86410000,2.8014984130859375,0.009508426590011165,9729.0380859375,39254288955,296.423828125,0.00025321252090737545,213.4511108398437,14346192779,4.461883544921903,-0.005006147613569767
2020-05-20,77.76554107666016,111504800,0.75,0.01944783969734476,54.37066650390625,109639500,0.9466667175292969,0.00934395713390801,124.89700317382812,79962000,1.6370010375976562,0.019846275173532213,9522.9814453125,36546239703,357.5927734375,-0.02117954918100662,210.09674072265625,12730175511,6.741012573242074,-0.015714933991157753
2020-05-21,77.1857681274414,102688800,1.2550048828125,-0.007455396583008644,55.17333221435547,183819000,2.4333343505859375,0.01476284478490908,122.33699798583984,102288000,4.1455001831054545,-0.02049693045417056,9081.76171875,39326160532,685.3115234375,-0.04633209978369557,199.88360595703125,13308321229,18.27874755859375,-0.04861158117206166
2020-05-22,77.68272399902344,81803200,0.970001220703125,0.00643843915320641,54.45866775512695,149812500,1.3186683654785156,-0.012953077701596039,121.84400177001952,57342000,1.9860000610351562,-0.004029821100215214,9182.5771484375,29810773699,224.2978515625,0.01110086707949609,207.169189453125,12041592114,10.550674438476676,0.036449129788362455
2020-05-26,77.15654754638672,125522000,1.93499755859375,-0.0067734037318687434,54.5913314819336,121345500,1.2593307495117188,0.0024360442933193394,121.09300231933594,71364000,2.3969955444335938,-0.0061636144559753525,8835.052734375,29584186947,234.673828125,-0.03784606526520007,201.90231323242188,10159741290,5.4882659912109375,-0.025423067178118375
2020-05-27,77.49271392822266,112945200,1.404998779296875,0.004356939139012583,54.68199920654297,173242500,2.8473358154296946,0.0016608447192640874,120.51950073242188,101138000,4.179000854492202,-0.004736042347035618,9181.017578125,32740536902,369.1630859375,0.039158209254817056,208.86343383789065,10631034756,7.078369140625057,0.03447766642205541
2020-05-28,77.52680206298828,133560800,1.9524993896484375,0.0004398882557810069,53.72066879272461,108834000,1.5373344421386648,-0.017580381620416863,120.05500030517578,63804000,2.9370040893554545,-0.003854151605534595,9525.7509765625,34367073114,397.8623046875,0.037548495632866885,219.8404235839844,12212469604,14.033843994140682,0.05255582341240994
2020-05-29,77.4512939453125,153532400,1.1699981689453125,-0.0009739614645065675,55.66666793823242,176467500,2.0526695251464844,0.03622440280883765,122.11849975585938,70198000,2.20849609375,0.017187950901155657,9439.1240234375,32896642044,194.328125,-0.009093976247976698,220.6751251220703,12265816557,5.978820800781222,0.0037968519368642983
2020-06-01,78.40380096435547,80791200,1.285003662109375,0.012298142103545961,59.87333297729492,224092500,2.9933357238769602,0.07556883131087,123.552001953125,58578000,1.6379928588867188,0.011738616181262485,10167.2685546875,35198901068,748.666015625,0.07714111282381775,246.99176025390625,13951727936,17.74822998046872,0.11925510461262201
2020-06-02,78.76676940917969,87642800,1.12750244140625,0.004629475106560532,58.77066802978516,203484000,2.5106658935546875,-0.018416628784101774,123.62049865722656,50598000,1.4109954833984375,0.0005543957444538172,9529.8037109375,39137252109,721.76953125,-0.06269774820259899,237.21905517578125,13782107567,18.9967041015625,-0.03956692752858926
2020-06-03,79.20037841796875,104491200,0.975006103515625,0.0055049738873578224,58.86399841308594,119242500,1.1893348693847727,0.0015880436011630472,123.91999816894533,53420000,1.3414993286132812,0.002422733405640143,9656.7177734375,25007459262,211.0126953125,0.013317594606312655,244.1793212890625,9861760817,8.714874267578097,0.02934109196296908
2020-06-04,78.5182876586914,87560400,1.2099990844726562,-0.008612215912374932,57.62533187866211,133315500,2.487335205078118,-0.021042854169221026,123.02999877929688,58974000,2.876495361328139,-0.0071820481181340545,9800.63671875,25921805072,362.36328125,0.014903505382374727,244.4263916015625,10170414304,9.163665771484403,0.0010118396234197746
2020-06-05,80.75456237792969,137250400,2.1299972534179688,0.028480941012864136,59.04399871826172,117178500,1.3546676635742259,0.024618805538279664,124.1500015258789,66128000,2.5760040283203267,0.009103493113018724,9665.533203125,23509628646,206.0205078125,-0.013785177382049874,241.22198486328125,9293963914,6.647445678710909,-0.01310990485636565
2020-06-08,81.23204803466797,95654400,1.5699996948242188,0.005912800994495537,63.32799911499024,212620500,2.7226638793945312,0.0725560681818036,126.2030029296875,79414000,2.1330032348632812,0.016536458949464095,9771.4892578125,21486346312,106.4208984375,0.010962256552307315,246.30990600585932,8076783299,5.102005004882841,0.02109227790933632
2020-06-09,83.79715728759766,147712400,3.399993896484375,0.03157755239452986,62.711334228515625,170823000,2.0340003967285156,-0.00973763414433615,130.04299926757812,103520000,5.071502685546875,0.030427139202305886,9795.7001953125,23717842783,171.6494140625,0.0024777121338637187,244.9114532470703,8446545788,6.003890991210966,-0.005677614763718641
2020-06-11,81.82640075683594,201662400,3.8949966430664062,-0.023518178832701242,64.85600280761719,238747500,3.1306610107421875,0.0341990583597942,127.89800262451172,116002000,6.757499694824219,-0.016494518391204083,9321.78125,30247143440,675.228515625,-0.048380303180295625,231.70266723632807,12356528860,19.945327758789062,-0.05393290446656662
2020-06-12,82.53286743164062,200146000,3.3949966430664062,0.008633725402442005,62.35200119018555,251451000,5.025333404541016,-0.03860863311078977,127.2509994506836,108722000,5.906501770019531,-0.005058743377937103,9480.84375,22610564515,254.6142578125,0.01706353064227928,237.4932098388672,8868955009,9.709625244140625,0.024991264328575902
2020-06-15,83.5535659790039,138808800,3.2750015258789062,0.012367176606443486,66.05999755859375,235458000,6.022666931152344,0.059468762792361796,128.63400268554688,77302000,3.7999954223632812,0.01086830941079775,9450.7021484375,26699704768,514.6845703125,-0.0031792108758780246,229.9289093017578,10536099884,12.996078491210938,-0.03185059708545579
2020-06-16,85.76791381835938,165428800,2.1200027465820312,0.026502134450035353,65.47533416748047,210766500,3.365997314453125,-0.008850490655781473,130.7635040283203,71712000,2.1999969482421875,0.0165547312399128,9538.0244140625,21565537209,178.9853515625,0.009239764861221245,234.41616821289065,7965648016,7.968154907226591,0.01951585350776308
2020-06-17,85.64854431152344,114406400,1.0774993896484375,-0.0013917734677415527,66.11933135986328,148362000,1.495330810546875,0.009835722116904755,132.0489959716797,59186000,1.15899658203125,0.009830663019560593,9480.2548828125,20177709879,213.0830078125,-0.006056760681470541,233.0282745361328,7701391592,6.612411499023494,-0.005920639720965792
2020-06-18,85.68267822265625,96820400,1.0575027465820312,0.0003985346325170447,66.9306640625,146278500,1.6486740112304688,0.012270733625858066,132.69900512695312,49756000,1.1764984130859375,0.004922484646629588,9411.8408203125,17770083003,154.38671875,-0.007216479234543938,232.1011657714844,6713800872,5.619216918945227,-0.003978524779853054
2020-06-22,87.42198181152344,135445200,2.0774993896484375,0.020299360675297917,66.28800201416016,95436000,1.2573318481445312,-0.009601907546288868,135.6909942626953,64176000,2.3000030517578125,0.02254718588794047,9648.7177734375,21104009514,358.201171875,0.025167972732154098,242.5331878662109,9079586552,14.841278076171903,0.04494601334746151
2020-06-24,87.71187591552734,192623200,2.567504882812514,0.003316032169447869,64.0566635131836,164394000,3.182666778564453,-0.03366127252560602,136.72000122070312,90532000,3.75,0.007583458015022471,9313.6103515625,18961716076,402.1337890625,-0.034730772496790796,235.7724609375,8815030025,15.700286865234375,-0.027875471345556013
2020-06-25,88.87629699707031,137522400,1.8574981689453125,0.013275523632220398,65.73200225830078,138817500,3.2553367614746094,0.02615401198303724,137.72900390625,59374000,2.204498291015625,0.007380066387785211,9264.8134765625,18616048626,244.8369140625,-0.005239308190707503,232.94448852539065,7010426122,5.756805419921875,-0.011994498428122169
2020-06-26,86.14549255371094,205256800,3.0750045776367045,-0.030725902581758002,63.982666015625,132823500,2.675334930419922,-0.026613159231048233,134.64349365234375,130016000,4.7285003662109375,-0.02240276315369638,9162.91796875,18341465837,208.7783203125,-0.010998117562784016,229.6680450439453,7187490226,4.6424713134765625,-0.014065340211250388
2020-06-29,88.13086700439453,130646000,2.722503662109375,0.02304675952076929,67.29000091552734,135396000,4.098667144775391,0.05169110801188981,134.0189971923828,84468000,3.33599853515625,-0.004638148068063508,9190.8544921875,16460547078,195.697265625,0.003048867569564351,228.1948699951172,6726164653,7.648223876953125,-0.006414366650555392
2020-06-30,88.86654663085938,140223200,1.4950027465820455,0.008347581857196085,71.98733520507812,253777500,5.597328186035156,0.0698073149894527,137.9409942626953,75394000,4.730010986328125,0.029264486024190406,9137.9931640625,15735797744,132.998046875,-0.005751513982724221,226.31500244140625,6094093001,4.66162109375,-0.008237992176384878
2020-07-01,88.69847106933594,110737200,0.8624954223632812,-0.0018913254525531054,74.64199829101562,199903500,3.65533447265625,0.03687680726581788,143.93499755859375,127268000,7.0500030517578125,0.043453386195574595,9228.3251953125,15971550355,205.01953125,0.00988532488788163,231.1134185791016,6463737443,7.920379638671903,0.021202377597294486
2020-07-08,92.90306091308594,117092000,1.285003662109375,0.047403182862794324,91.05867004394533,244669500,7.0613327026367045,0.21993880293670687,154.0554962158203,100752000,3.576995849609375,0.07031298036536704,9428.3330078125,19702359883,200.8359375,0.021673251458627973,246.6700134277344,9892586411,9.910491943359432,0.06731151719478534
2020-07-09,93.30257415771484,125642800,1.644996643066392,0.004300323807443274,92.9520034790039,175764000,3.818664550781236,0.02079245649145589,159.13150024414062,127774000,5.9940032958984375,0.032949191382365184,9277.9677734375,18000702524,196.3798828125,-0.015948231171979632,243.01596069335932,8429099199,7.3930206298828125,-0.014813526312332237
2020-07-15,95.22459411621094,153198000,2.757499694824247,0.020599859927199704,103.06732940673828,245517000,6.200004577636719,0.10882310815408336,150.44349670410156,115778000,6.2584991455078125,-0.054596378006302126,9192.8369140625,15844731575,103.3916015625,-0.009175593346931743,238.42352294921875,6189328448,4.306518554687528,-0.018897679522932087
2020-07-16,94.05287170410156,110577600,1.5,-0.0123048296817041,100.04266357421876,214512000,4.380668640136719,-0.029346504366899562,149.9949951171875,127884000,5.688507080078125,-0.002981196241378159,9132.2275390625,15713967523,125.365234375,-0.006593108913667822,233.6408843994141,5832057567,7.385086059570284,-0.020059424047782826
2020-07-17,93.86286926269533,92186800,1.3075027465820312,-0.0020201662954428823,100.05599975585938,139950000,3.167327880859375,0.0001333049437524103,148.09849548339844,95226000,3.777496337890625,-0.01264375276193297,9151.392578125,13944570749,93.0517578125,0.002098616025556055,232.7730865478516,5859850529,2.3050994873046307,-0.0037142380015947607
2020-07-21,94.51815795898438,103433200,2.5074996948242188,0.00698134098644565,104.55733489990234,241608000,7.799995422363281,0.044988158181682225,156.9145050048828,122426000,6.743011474609375,0.059528015411018265,9374.8876953125,18069581956,257.873046875,0.024421978980743386,245.0167236328125,6806696015,10.505294799804744,0.0525990236523497
2020-07-22,94.78367614746094,89001600,1.37249755859375,0.0028091765033315674,106.15533447265624,212416500,4.294670104980469,0.015283476518254124,154.99549865722656,82084000,4.23699951171875,-0.012229630062539742,9525.36328125,16532254884,210.865234375,0.016050921443329758,262.1906433105469,7702077383,20.500701904296875,0.07009284681918926
2020-07-27,92.38417053222656,121214000,1.4249954223632812,-0.025315599824397128,102.63999938964844,240730500,8.996002197265597,-0.03311501113411586,152.760498046875,83410000,4.1114959716796875,-0.014419777540083834,10990.873046875,35359749590,1394.251953125,0.15385342504571464,321.5140991210937,15644257058,21.04327392578125,0.22626076606510415
2020-07-28,90.86656188964844,103625600,1.302505493164034,-0.016427150169072924,98.43267059326172,237130500,6.018661499023423,-0.040991122577997974,150.01649475097656,62534000,4.0665130615234375,-0.017962780502695397,10912.8232421875,28766551142,571.6953125,-0.007101328925793737,316.6572570800781,12357108065,18.18463134765625,-0.015106155699835422
2020-07-29,92.60829162597656,90329200,1.5175018310546875,0.019167994255613552,99.94066619873048,141403500,3.1873321533203125,0.01532007204904584,151.67649841308594,59482000,2.1194915771484375,0.011065474265779418,11100.4677734375,24617249715,448.255859375,0.017194865809297744,318.1908874511719,10878845706,11.271209716796818,0.004843187189946141
2020-07-30,93.7288818359375,158130000,2.529998779296889,0.012100322663188168,99.16600036621094,114315000,2.8160018920898438,-0.007751257440881343,152.593994140625,122566000,4.350006103515625,0.006049030252796905,11111.2138671875,22857247901,273.9013671875,0.0009680757576464583,334.5866394042969,11827689045,22.880096435546875,0.05152803741320544
2020-08-04,106.85912322998048,173071600,2.402503967285142,0.14008746436371755,99.13333129882812,126225000,4.36066436767581,-0.0003294381871020713,156.94149780273438,93886000,3.3014984130859375,0.028490660373585053,11205.892578125,21250197042,291.236328125,0.00852100518171972,389.87548828125,14086704221,17.71551513671875,0.165245238050719
2020-08-05,107.2464370727539,121776800,1.495002746582017,0.003624527612301698,99.00133514404295,74217000,2.1019973754882812,-0.001331501252462508,160.25149536132812,78330000,4.3144989013671875,0.021090645909052075,11747.0224609375,24411254471,628.33203125,0.04828976175167332,401.590576171875,12875466638,20.085479736328125,0.030048280137513927
2020-08-06,110.9881820678711,202428800,4.614997863769531,0.03488922426932328,99.30533599853516,89884500,2.6699981689453267,0.003070674289896047,161.25,78812000,4.1020050048828125,0.0062308600392182445,11779.7734375,23400740340,303.6220703125,0.002788023660583505,394.9619445800781,11304626458,10.88848876953125,-0.016505944076137702
2020-08-07,108.4647979736328,198045600,3.3824996948242045,-0.022735610649926685,96.84733581542967,133446000,5.649330139160156,-0.024751944680412197,158.3730010986328,78722000,5.0070037841796875,-0.017841853651889505,11601.47265625,23132312867,489.4443359375,-0.01513618086086388,379.5128479003906,12751687084,30.313507080078125,-0.03911540565284821
2020-08-11,106.7686767578125,187902400,3.375,-0.015637527082589697,91.6259994506836,129387000,3.6666641235351562,-0.053913061425838626,154.0334930419922,74362000,4.311004638671875,-0.027400554554990242,11410.525390625,27039782640,737.001953125,-0.01645888166810716,380.3840637207031,12792218737,27.6182861328125,0.002295616143517698
2020-08-14,112.16935729980467,165565200,1.9550018310546733,0.05058300529698179,110.04733276367188,188664000,2.8106689453125,0.2010491937160621,157.4010009765625,55034000,2.9120025634765625,0.021862179893903155,11768.87109375,24237958589,465.5390625,0.03140483815227468,437.3978271484375,15064589987,21.231903076171875,0.14988473194712149
2020-08-18,112.8087387084961,105633600,1.9925003051757812,0.0057001432840744215,125.80599975585938,247117500,5.2526626586914205,0.14319899080179854,165.62449645996094,106920000,5.7089996337890625,0.05224550944642936,11991.2333984375,26043227672,381.181640625,0.018894106572854508,423.6693115234375,11978984079,12.90618896484375,-0.03138679429319846
2020-08-19,112.95028686523438,145538000,1.5524978637695312,0.0012547623380849693,125.23533630371094,183079500,4.652671813964844,-0.004536059116861502,163.0240020751953,83702000,2.9949951171875,-0.015701145907449088,11758.283203125,24502851117,341.5908203125,-0.019426708460436926,406.4637756347656,13137391167,30.3463134765625,-0.04061076745635395
2020-08-26,123.50757598876952,163022400,1.910003662109375,0.09346845781924817,143.54466247558594,213591000,7.4913330078125,0.14619936123677313,172.09249877929688,130174000,5.3585052490234375,0.055626757953829875,11488.36328125,22466660958,233.0595703125,-0.022955725526602633,386.4661254882813,9967343483,13.16741943359375,-0.04919909557808544
2020-09-09,114.52436065673828,176940500,3.8799972534179545,-0.07273412387955924,122.09333038330078,238397400,9.163330078125,-0.14944012352903469,163.4304962158203,103774000,5.90899658203125,-0.05033341153692761,10242.34765625,24128292755,333.2919921875,-0.10845893313920574,351.1100158691406,14547933520,26.999481201171818,-0.09148566274591319
2020-09-10,110.78562927246094,182274400,8.0,-0.03264573024322204,123.77999877929688,254791800,12.810005187988281,0.013814582587770685,158.7554931640625,106614000,8.967010498046875,-0.02860545100214451,10363.138671875,54406443211,265.7763671875,0.011793293850096198,368.1018981933594,31421134556,26.281829833984432,0.04839475251697656
